"Date","variable","value"
"2016-04-02","BTC",420.872986
"2016-04-03","BTC",420.903992
"2016-04-04","BTC",421.444
"2016-04-05","BTC",424.029999
"2016-04-06","BTC",423.412994
"2016-04-07","BTC",422.744995
"2016-04-08","BTC",420.348999
"2016-04-09","BTC",419.411011
"2016-04-10","BTC",421.563995
"2016-04-11","BTC",422.483002
"2016-04-12","BTC",425.190002
"2016-04-13","BTC",423.734009
"2016-04-14","BTC",424.282013
"2016-04-15","BTC",429.713013
"2016-04-16","BTC",430.571991
"2016-04-17","BTC",427.398987
"2016-04-18","BTC",428.591003
"2016-04-19","BTC",435.509003
"2016-04-20","BTC",441.389008
"2016-04-21","BTC",449.424988
"2016-04-22","BTC",445.737
"2016-04-23","BTC",450.282013
"2016-04-24","BTC",458.554993
"2016-04-25","BTC",461.425995
"2016-04-26","BTC",466.088989
"2016-04-27","BTC",444.687012
"2016-04-28","BTC",449.010986
"2016-04-29","BTC",455.096985
"2016-04-30","BTC",448.317993
"2016-05-01","BTC",451.875
"2016-05-02","BTC",444.669006
"2016-05-03","BTC",450.303986
"2016-05-04","BTC",446.721985
"2016-05-05","BTC",447.976013
"2016-05-06","BTC",459.602997
"2016-05-07","BTC",458.536011
"2016-05-08","BTC",458.548004
"2016-05-09","BTC",460.483002
"2016-05-10","BTC",450.894989
"2016-05-11","BTC",452.727997
"2016-05-12","BTC",454.765991
"2016-05-13","BTC",455.670013
"2016-05-14","BTC",455.67099
"2016-05-15","BTC",457.567993
"2016-05-16","BTC",454.162994
"2016-05-17","BTC",453.78299
"2016-05-18","BTC",454.618988
"2016-05-19","BTC",438.714996
"2016-05-20","BTC",442.675995
"2016-05-21","BTC",443.187988
"2016-05-22","BTC",439.322998
"2016-05-23","BTC",444.154999
"2016-05-24","BTC",445.980988
"2016-05-25","BTC",449.598999
"2016-05-26","BTC",453.384003
"2016-05-27","BTC",473.463989
"2016-05-28","BTC",530.039978
"2016-05-29","BTC",526.232971
"2016-05-30","BTC",533.864014
"2016-05-31","BTC",531.385986
"2016-06-01","BTC",536.919983
"2016-06-02","BTC",537.971985
"2016-06-03","BTC",569.19397
"2016-06-04","BTC",572.72699
"2016-06-05","BTC",574.97699
"2016-06-06","BTC",585.536987
"2016-06-07","BTC",576.596985
"2016-06-08","BTC",581.64502
"2016-06-09","BTC",574.630005
"2016-06-10","BTC",577.469971
"2016-06-11","BTC",606.72699
"2016-06-12","BTC",672.783997
"2016-06-13","BTC",704.375977
"2016-06-14","BTC",685.559021
"2016-06-15","BTC",694.468994
"2016-06-16","BTC",766.307983
"2016-06-17","BTC",748.908997
"2016-06-18","BTC",756.22699
"2016-06-19","BTC",763.781006
"2016-06-20","BTC",737.226013
"2016-06-21","BTC",666.651978
"2016-06-22","BTC",596.116028
"2016-06-23","BTC",623.97699
"2016-06-24","BTC",665.299011
"2016-06-25","BTC",665.122986
"2016-06-26","BTC",629.367004
"2016-06-27","BTC",655.275024
"2016-06-28","BTC",647.000977
"2016-06-29","BTC",639.890015
"2016-06-30","BTC",673.336975
"2016-07-01","BTC",676.296021
"2016-07-02","BTC",703.702026
"2016-07-03","BTC",658.664001
"2016-07-04","BTC",683.661987
"2016-07-05","BTC",670.627014
"2016-07-06","BTC",677.330994
"2016-07-07","BTC",640.562012
"2016-07-08","BTC",666.52301
"2016-07-09","BTC",650.960022
"2016-07-10","BTC",649.359985
"2016-07-11","BTC",647.658997
"2016-07-12","BTC",664.551025
"2016-07-13","BTC",654.468018
"2016-07-14","BTC",658.078003
"2016-07-15","BTC",663.255005
"2016-07-16","BTC",660.767029
"2016-07-17","BTC",679.458984
"2016-07-18","BTC",673.106018
"2016-07-19","BTC",672.864014
"2016-07-20","BTC",665.684998
"2016-07-21","BTC",665.012024
"2016-07-22","BTC",650.619019
"2016-07-23","BTC",655.55603
"2016-07-24","BTC",661.284973
"2016-07-25","BTC",654.096985
"2016-07-26","BTC",651.783997
"2016-07-27","BTC",654.35199
"2016-07-28","BTC",655.034973
"2016-07-29","BTC",656.992004
"2016-07-30","BTC",655.046997
"2016-07-31","BTC",624.68103
"2016-08-01","BTC",606.271973
"2016-08-02","BTC",547.465027
"2016-08-03","BTC",566.35498
"2016-08-04","BTC",578.289001
"2016-08-05","BTC",575.04303
"2016-08-06","BTC",587.778015
"2016-08-07","BTC",592.690002
"2016-08-08","BTC",591.054016
"2016-08-09","BTC",587.801025
"2016-08-10","BTC",592.103027
"2016-08-11","BTC",589.119995
"2016-08-12","BTC",587.559021
"2016-08-13","BTC",585.588013
"2016-08-14","BTC",570.473022
"2016-08-15","BTC",567.23999
"2016-08-16","BTC",577.439026
"2016-08-17","BTC",573.216003
"2016-08-18","BTC",574.317993
"2016-08-19","BTC",575.630005
"2016-08-20","BTC",581.697021
"2016-08-21","BTC",581.307983
"2016-08-22","BTC",586.752991
"2016-08-23","BTC",583.414978
"2016-08-24","BTC",580.182007
"2016-08-25","BTC",577.760986
"2016-08-26","BTC",579.651001
"2016-08-27","BTC",569.947021
"2016-08-28","BTC",573.911987
"2016-08-29","BTC",574.106995
"2016-08-30","BTC",577.502991
"2016-08-31","BTC",575.471985
"2016-09-01","BTC",572.302979
"2016-09-02","BTC",575.536987
"2016-09-03","BTC",598.211975
"2016-09-04","BTC",608.633972
"2016-09-05","BTC",606.590027
"2016-09-06","BTC",610.435974
"2016-09-07","BTC",614.544006
"2016-09-08","BTC",626.315979
"2016-09-09","BTC",622.861023
"2016-09-10","BTC",623.508972
"2016-09-11","BTC",606.718994
"2016-09-12","BTC",608.242981
"2016-09-13","BTC",609.241028
"2016-09-14","BTC",610.684021
"2016-09-15","BTC",607.155029
"2016-09-16","BTC",606.973022
"2016-09-17","BTC",605.984009
"2016-09-18","BTC",609.874023
"2016-09-19","BTC",609.22699
"2016-09-20","BTC",608.312012
"2016-09-21","BTC",597.148987
"2016-09-22","BTC",596.297974
"2016-09-23","BTC",602.84198
"2016-09-24","BTC",602.625
"2016-09-25","BTC",600.825989
"2016-09-26","BTC",608.04303
"2016-09-27","BTC",606.166016
"2016-09-28","BTC",604.728027
"2016-09-29","BTC",605.692993
"2016-09-30","BTC",609.734985
"2016-10-01","BTC",613.982971
"2016-10-02","BTC",610.892029
"2016-10-03","BTC",612.132996
"2016-10-04","BTC",610.203979
"2016-10-05","BTC",612.510986
"2016-10-06","BTC",613.020996
"2016-10-07","BTC",617.120972
"2016-10-08","BTC",619.107971
"2016-10-09","BTC",616.752014
"2016-10-10","BTC",618.994019
"2016-10-11","BTC",641.072021
"2016-10-12","BTC",636.192017
"2016-10-13","BTC",636.786011
"2016-10-14","BTC",640.377991
"2016-10-15","BTC",638.645996
"2016-10-16","BTC",641.630981
"2016-10-17","BTC",639.192993
"2016-10-18","BTC",637.960022
"2016-10-19","BTC",630.52002
"2016-10-20","BTC",630.856995
"2016-10-21","BTC",632.828003
"2016-10-22","BTC",657.294006
"2016-10-23","BTC",657.070984
"2016-10-24","BTC",653.760986
"2016-10-25","BTC",657.588013
"2016-10-26","BTC",678.304016
"2016-10-27","BTC",688.312988
"2016-10-28","BTC",689.651001
"2016-10-29","BTC",714.479004
"2016-10-30","BTC",701.864014
"2016-10-31","BTC",700.971985
"2016-11-01","BTC",729.79303
"2016-11-02","BTC",740.828979
"2016-11-03","BTC",688.700012
"2016-11-04","BTC",703.234985
"2016-11-05","BTC",703.41803
"2016-11-06","BTC",711.521973
"2016-11-07","BTC",703.130981
"2016-11-08","BTC",709.848022
"2016-11-09","BTC",723.27301
"2016-11-10","BTC",715.533997
"2016-11-11","BTC",716.411011
"2016-11-12","BTC",705.054016
"2016-11-13","BTC",702.031006
"2016-11-14","BTC",705.020996
"2016-11-15","BTC",711.619019
"2016-11-16","BTC",744.197998
"2016-11-17","BTC",740.97699
"2016-11-18","BTC",751.585022
"2016-11-19","BTC",751.616028
"2016-11-20","BTC",731.026001
"2016-11-21","BTC",739.247986
"2016-11-22","BTC",751.346985
"2016-11-23","BTC",744.593994
"2016-11-24","BTC",740.289001
"2016-11-25","BTC",741.648987
"2016-11-26","BTC",735.382019
"2016-11-27","BTC",732.034973
"2016-11-28","BTC",735.812988
"2016-11-29","BTC",735.604004
"2016-11-30","BTC",745.690979
"2016-12-01","BTC",756.773987
"2016-12-02","BTC",777.94397
"2016-12-03","BTC",771.155029
"2016-12-04","BTC",773.872009
"2016-12-05","BTC",758.700012
"2016-12-06","BTC",764.223999
"2016-12-07","BTC",768.132019
"2016-12-08","BTC",770.809998
"2016-12-09","BTC",772.794006
"2016-12-10","BTC",774.650024
"2016-12-11","BTC",769.731018
"2016-12-12","BTC",780.086975
"2016-12-13","BTC",780.55603
"2016-12-14","BTC",781.481018
"2016-12-15","BTC",778.088013
"2016-12-16","BTC",784.906982
"2016-12-17","BTC",790.828979
"2016-12-18","BTC",790.530029
"2016-12-19","BTC",792.713989
"2016-12-20","BTC",800.875977
"2016-12-21","BTC",834.281006
"2016-12-22","BTC",864.539978
"2016-12-23","BTC",921.984009
"2016-12-24","BTC",898.822021
"2016-12-25","BTC",896.182983
"2016-12-26","BTC",907.609985
"2016-12-27","BTC",933.197998
"2016-12-28","BTC",975.921021
"2016-12-29","BTC",973.497009
"2016-12-30","BTC",961.237976
"2016-12-31","BTC",963.742981
"2017-01-01","BTC",998.325012
"2017-01-02","BTC",1021.75
"2017-01-03","BTC",1043.839966
"2017-01-04","BTC",1154.72998
"2017-01-05","BTC",1013.380005
"2017-01-06","BTC",902.200989
"2017-01-07","BTC",908.585022
"2017-01-08","BTC",911.198975
"2017-01-09","BTC",902.828003
"2017-01-10","BTC",907.679016
"2017-01-11","BTC",777.757019
"2017-01-12","BTC",804.833984
"2017-01-13","BTC",823.984009
"2017-01-14","BTC",818.411987
"2017-01-15","BTC",821.797974
"2017-01-16","BTC",831.533997
"2017-01-17","BTC",907.937988
"2017-01-18","BTC",886.617981
"2017-01-19","BTC",899.072998
"2017-01-20","BTC",895.026001
"2017-01-21","BTC",921.789001
"2017-01-22","BTC",924.672974
"2017-01-23","BTC",921.012024
"2017-01-24","BTC",892.687012
"2017-01-25","BTC",901.541992
"2017-01-26","BTC",917.585999
"2017-01-27","BTC",919.75
"2017-01-28","BTC",921.590027
"2017-01-29","BTC",919.495972
"2017-01-30","BTC",920.382019
"2017-01-31","BTC",970.403015
"2017-02-01","BTC",989.02301
"2017-02-02","BTC",1011.799988
"2017-02-03","BTC",1029.910034
"2017-02-04","BTC",1042.900024
"2017-02-05","BTC",1027.339966
"2017-02-06","BTC",1038.150024
"2017-02-07","BTC",1061.349976
"2017-02-08","BTC",1063.069946
"2017-02-09","BTC",994.382996
"2017-02-10","BTC",988.674011
"2017-02-11","BTC",1004.450012
"2017-02-12","BTC",999.18103
"2017-02-13","BTC",990.642029
"2017-02-14","BTC",1004.549988
"2017-02-15","BTC",1007.47998
"2017-02-16","BTC",1027.439941
"2017-02-17","BTC",1046.209961
"2017-02-18","BTC",1054.420044
"2017-02-19","BTC",1047.869995
"2017-02-20","BTC",1079.97998
"2017-02-21","BTC",1115.300049
"2017-02-22","BTC",1117.439941
"2017-02-23","BTC",1166.719971
"2017-02-24","BTC",1173.680054
"2017-02-25","BTC",1143.839966
"2017-02-26","BTC",1165.199951
"2017-02-27","BTC",1179.969971
"2017-02-28","BTC",1179.969971
"2017-03-01","BTC",1222.5
"2017-03-02","BTC",1251.01001
"2017-03-03","BTC",1274.98999
"2017-03-04","BTC",1255.150024
"2017-03-05","BTC",1267.119995
"2017-03-06","BTC",1272.829956
"2017-03-07","BTC",1223.540039
"2017-03-08","BTC",1150
"2017-03-09","BTC",1188.48999
"2017-03-10","BTC",1116.719971
"2017-03-11","BTC",1175.829956
"2017-03-12","BTC",1221.380005
"2017-03-13","BTC",1231.920044
"2017-03-14","BTC",1240
"2017-03-15","BTC",1249.609985
"2017-03-16","BTC",1187.810059
"2017-03-17","BTC",1100.22998
"2017-03-18","BTC",973.817993
"2017-03-19","BTC",1036.73999
"2017-03-20","BTC",1054.22998
"2017-03-21","BTC",1120.540039
"2017-03-22","BTC",1049.140015
"2017-03-23","BTC",1038.589966
"2017-03-24","BTC",937.52002
"2017-03-25","BTC",972.778992
"2017-03-26","BTC",966.724976
"2017-03-27","BTC",1045.77002
"2017-03-28","BTC",1047.150024
"2017-03-29","BTC",1039.969971
"2017-03-30","BTC",1026.430054
"2017-03-31","BTC",1071.790039
"2017-04-01","BTC",1080.5
"2017-04-02","BTC",1102.170044
"2017-04-03","BTC",1143.810059
"2017-04-04","BTC",1133.25
"2017-04-05","BTC",1124.780029
"2017-04-06","BTC",1182.680054
"2017-04-07","BTC",1176.900024
"2017-04-08","BTC",1175.949951
"2017-04-09","BTC",1187.869995
"2017-04-10","BTC",1187.130005
"2017-04-11","BTC",1205.01001
"2017-04-12","BTC",1200.369995
"2017-04-13","BTC",1169.280029
"2017-04-14","BTC",1167.540039
"2017-04-15","BTC",1172.52002
"2017-04-16","BTC",1182.939941
"2017-04-17","BTC",1193.910034
"2017-04-18","BTC",1211.670044
"2017-04-19","BTC",1210.290039
"2017-04-20","BTC",1229.079956
"2017-04-21","BTC",1222.050049
"2017-04-22","BTC",1231.709961
"2017-04-23","BTC",1207.209961
"2017-04-24","BTC",1250.150024
"2017-04-25","BTC",1265.48999
"2017-04-26","BTC",1281.079956
"2017-04-27","BTC",1317.72998
"2017-04-28","BTC",1316.47998
"2017-04-29","BTC",1321.790039
"2017-04-30","BTC",1347.890015
"2017-05-01","BTC",1421.599976
"2017-05-02","BTC",1452.819946
"2017-05-03","BTC",1490.089966
"2017-05-04","BTC",1537.670044
"2017-05-05","BTC",1555.449951
"2017-05-06","BTC",1578.800049
"2017-05-07","BTC",1596.709961
"2017-05-08","BTC",1723.349976
"2017-05-09","BTC",1755.359985
"2017-05-10","BTC",1787.130005
"2017-05-11","BTC",1848.569946
"2017-05-12","BTC",1724.23999
"2017-05-13","BTC",1804.910034
"2017-05-14","BTC",1808.910034
"2017-05-15","BTC",1738.430054
"2017-05-16","BTC",1734.449951
"2017-05-17","BTC",1839.089966
"2017-05-18","BTC",1888.650024
"2017-05-19","BTC",1987.709961
"2017-05-20","BTC",2084.72998
"2017-05-21","BTC",2041.199951
"2017-05-22","BTC",2173.399902
"2017-05-23","BTC",2320.419922
"2017-05-24","BTC",2443.639893
"2017-05-25","BTC",2304.97998
"2017-05-26","BTC",2202.419922
"2017-05-27","BTC",2038.869995
"2017-05-28","BTC",2155.800049
"2017-05-29","BTC",2255.610107
"2017-05-30","BTC",2175.469971
"2017-05-31","BTC",2286.409912
"2017-06-01","BTC",2407.879883
"2017-06-02","BTC",2488.550049
"2017-06-03","BTC",2515.350098
"2017-06-04","BTC",2511.810059
"2017-06-05","BTC",2686.810059
"2017-06-06","BTC",2863.199951
"2017-06-07","BTC",2732.159912
"2017-06-08","BTC",2805.620117
"2017-06-09","BTC",2823.810059
"2017-06-10","BTC",2947.709961
"2017-06-11","BTC",2958.110107
"2017-06-12","BTC",2659.629883
"2017-06-13","BTC",2717.02002
"2017-06-14","BTC",2506.370117
"2017-06-15","BTC",2464.580078
"2017-06-16","BTC",2518.560059
"2017-06-17","BTC",2655.879883
"2017-06-18","BTC",2548.290039
"2017-06-19","BTC",2589.600098
"2017-06-20","BTC",2721.790039
"2017-06-21","BTC",2689.100098
"2017-06-22","BTC",2705.409912
"2017-06-23","BTC",2744.909912
"2017-06-24","BTC",2608.719971
"2017-06-25","BTC",2589.409912
"2017-06-26","BTC",2478.449951
"2017-06-27","BTC",2552.449951
"2017-06-28","BTC",2574.790039
"2017-06-29","BTC",2539.320068
"2017-06-30","BTC",2480.840088
"2017-07-01","BTC",2434.550049
"2017-07-02","BTC",2506.469971
"2017-07-03","BTC",2564.060059
"2017-07-04","BTC",2601.639893
"2017-07-05","BTC",2601.98999
"2017-07-06","BTC",2608.560059
"2017-07-07","BTC",2518.659912
"2017-07-08","BTC",2571.340088
"2017-07-09","BTC",2518.439941
"2017-07-10","BTC",2372.560059
"2017-07-11","BTC",2337.790039
"2017-07-12","BTC",2398.840088
"2017-07-13","BTC",2357.899902
"2017-07-14","BTC",2233.340088
"2017-07-15","BTC",1998.859985
"2017-07-16","BTC",1929.819946
"2017-07-17","BTC",2228.409912
"2017-07-18","BTC",2318.879883
"2017-07-19","BTC",2273.429932
"2017-07-20","BTC",2817.600098
"2017-07-21","BTC",2667.76001
"2017-07-22","BTC",2810.120117
"2017-07-23","BTC",2730.399902
"2017-07-24","BTC",2754.860107
"2017-07-25","BTC",2576.47998
"2017-07-26","BTC",2529.449951
"2017-07-27","BTC",2671.780029
"2017-07-28","BTC",2809.01001
"2017-07-29","BTC",2726.449951
"2017-07-30","BTC",2757.179932
"2017-07-31","BTC",2875.340088
"2017-08-01","BTC",2718.26001
"2017-08-02","BTC",2710.669922
"2017-08-03","BTC",2804.72998
"2017-08-04","BTC",2895.889893
"2017-08-05","BTC",3252.909912
"2017-08-06","BTC",3213.939941
"2017-08-07","BTC",3378.939941
"2017-08-08","BTC",3419.939941
"2017-08-09","BTC",3342.469971
"2017-08-10","BTC",3381.280029
"2017-08-11","BTC",3650.620117
"2017-08-12","BTC",3884.709961
"2017-08-13","BTC",4073.26001
"2017-08-14","BTC",4325.129883
"2017-08-15","BTC",4181.930176
"2017-08-16","BTC",4376.629883
"2017-08-17","BTC",4331.689941
"2017-08-18","BTC",4160.620117
"2017-08-19","BTC",4193.700195
"2017-08-20","BTC",4087.659912
"2017-08-21","BTC",4001.73999
"2017-08-22","BTC",4100.52002
"2017-08-23","BTC",4151.52002
"2017-08-24","BTC",4334.680176
"2017-08-25","BTC",4371.600098
"2017-08-26","BTC",4352.399902
"2017-08-27","BTC",4382.879883
"2017-08-28","BTC",4382.660156
"2017-08-29","BTC",4579.02002
"2017-08-30","BTC",4565.299805
"2017-08-31","BTC",4703.390137
"2017-09-01","BTC",4892.009766
"2017-09-02","BTC",4578.77002
"2017-09-03","BTC",4582.959961
"2017-09-04","BTC",4236.310059
"2017-09-05","BTC",4376.529785
"2017-09-06","BTC",4597.120117
"2017-09-07","BTC",4599.879883
"2017-09-08","BTC",4228.75
"2017-09-09","BTC",4226.060059
"2017-09-10","BTC",4122.939941
"2017-09-11","BTC",4161.27002
"2017-09-12","BTC",4130.810059
"2017-09-13","BTC",3882.590088
"2017-09-14","BTC",3154.949951
"2017-09-15","BTC",3637.52002
"2017-09-16","BTC",3625.040039
"2017-09-17","BTC",3582.879883
"2017-09-18","BTC",4065.199951
"2017-09-19","BTC",3924.969971
"2017-09-20","BTC",3905.949951
"2017-09-21","BTC",3631.040039
"2017-09-22","BTC",3630.699951
"2017-09-23","BTC",3792.399902
"2017-09-24","BTC",3682.840088
"2017-09-25","BTC",3926.070068
"2017-09-26","BTC",3892.350098
"2017-09-27","BTC",4200.669922
"2017-09-28","BTC",4174.72998
"2017-09-29","BTC",4163.069824
"2017-09-30","BTC",4338.709961
"2017-10-01","BTC",4403.740234
"2017-10-02","BTC",4409.319824
"2017-10-03","BTC",4317.47998
"2017-10-04","BTC",4229.359863
"2017-10-05","BTC",4328.410156
"2017-10-06","BTC",4370.810059
"2017-10-07","BTC",4426.890137
"2017-10-08","BTC",4610.47998
"2017-10-09","BTC",4772.02002
"2017-10-10","BTC",4781.990234
"2017-10-11","BTC",4826.47998
"2017-10-12","BTC",5446.910156
"2017-10-13","BTC",5647.209961
"2017-10-14","BTC",5831.790039
"2017-10-15","BTC",5678.189941
"2017-10-16","BTC",5725.589844
"2017-10-17","BTC",5605.509766
"2017-10-18","BTC",5590.689941
"2017-10-19","BTC",5708.52002
"2017-10-20","BTC",6011.450195
"2017-10-21","BTC",6031.600098
"2017-10-22","BTC",6008.419922
"2017-10-23","BTC",5930.319824
"2017-10-24","BTC",5526.640137
"2017-10-25","BTC",5750.799805
"2017-10-26","BTC",5904.830078
"2017-10-27","BTC",5780.899902
"2017-10-28","BTC",5753.089844
"2017-10-29","BTC",6153.850098
"2017-10-30","BTC",6130.529785
"2017-10-31","BTC",6468.399902
"2017-11-01","BTC",6767.310059
"2017-11-02","BTC",7078.5
"2017-11-03","BTC",7207.759766
"2017-11-04","BTC",7379.950195
"2017-11-05","BTC",7407.410156
"2017-11-06","BTC",7022.759766
"2017-11-07","BTC",7144.379883
"2017-11-08","BTC",7459.689941
"2017-11-09","BTC",7143.580078
"2017-11-10","BTC",6618.140137
"2017-11-11","BTC",6357.600098
"2017-11-12","BTC",5950.069824
"2017-11-13","BTC",6559.490234
"2017-11-14","BTC",6635.75
"2017-11-15","BTC",7315.540039
"2017-11-16","BTC",7871.689941
"2017-11-17","BTC",7708.990234
"2017-11-18","BTC",7790.149902
"2017-11-19","BTC",8036.490234
"2017-11-20","BTC",8200.639648
"2017-11-21","BTC",8071.259766
"2017-11-22","BTC",8253.549805
"2017-11-23","BTC",8038.77002
"2017-11-24","BTC",8253.69043
"2017-11-25","BTC",8790.919922
"2017-11-26","BTC",9330.549805
"2017-11-27","BTC",9818.349609
"2017-11-28","BTC",10058.799805
"2017-11-29","BTC",9888.610352
"2017-11-30","BTC",10233.599609
"2017-12-01","BTC",10975.599609
"2017-12-02","BTC",11074.599609
"2017-12-03","BTC",11323.200195
"2017-12-04","BTC",11657.200195
"2017-12-05","BTC",11916.700195
"2017-12-06","BTC",14291.5
"2017-12-07","BTC",17899.699219
"2017-12-08","BTC",16569.400391
"2017-12-09","BTC",15178.200195
"2017-12-10","BTC",15455.400391
"2017-12-11","BTC",16936.800781
"2017-12-12","BTC",17415.400391
"2017-12-13","BTC",16408.199219
"2017-12-14","BTC",16564
"2017-12-15","BTC",17706.900391
"2017-12-16","BTC",19497.400391
"2017-12-17","BTC",19140.800781
"2017-12-18","BTC",19114.199219
"2017-12-19","BTC",17776.699219
"2017-12-20","BTC",16624.599609
"2017-12-21","BTC",15802.900391
"2017-12-22","BTC",13831.799805
"2017-12-23","BTC",14699.200195
"2017-12-24","BTC",13925.799805
"2017-12-25","BTC",14026.599609
"2017-12-26","BTC",16099.799805
"2017-12-27","BTC",15838.5
"2017-12-28","BTC",14606.5
"2017-12-29","BTC",14656.200195
"2017-12-30","BTC",12952.200195
"2017-12-31","BTC",14156.400391
"2018-01-01","BTC",13657.200195
"2018-01-02","BTC",14982.099609
"2018-01-03","BTC",15201
"2018-01-04","BTC",15599.200195
"2018-01-05","BTC",17429.5
"2018-01-06","BTC",17527
"2018-01-07","BTC",16477.599609
"2018-01-08","BTC",15170.099609
"2018-01-09","BTC",14595.400391
"2018-01-10","BTC",14973.299805
"2018-01-11","BTC",13405.799805
"2018-01-12","BTC",13980.599609
"2018-01-13","BTC",14360.200195
"2018-01-14","BTC",13772
"2018-01-15","BTC",13819.799805
"2018-01-16","BTC",11490.5
"2018-01-17","BTC",11188.599609
"2018-01-18","BTC",11474.900391
"2018-01-19","BTC",11607.400391
"2018-01-20","BTC",12899.200195
"2018-01-21","BTC",11600.099609
"2018-01-22","BTC",10931.400391
"2018-01-23","BTC",10868.400391
"2018-01-24","BTC",11359.400391
"2018-01-25","BTC",11259.400391
"2018-01-26","BTC",11171.400391
"2018-01-27","BTC",11440.700195
"2018-01-28","BTC",11786.299805
"2018-01-29","BTC",11296.400391
"2018-01-30","BTC",10106.299805
"2018-01-31","BTC",10221.099609
"2018-02-01","BTC",9170.540039
"2018-02-02","BTC",8830.75
"2018-02-03","BTC",9174.910156
"2018-02-04","BTC",8277.009766
"2018-02-05","BTC",6955.27002
"2018-02-06","BTC",7754
"2018-02-07","BTC",7621.299805
"2018-02-08","BTC",8265.589844
"2018-02-09","BTC",8736.980469
"2018-02-10","BTC",8621.900391
"2018-02-11","BTC",8129.970215
"2018-02-12","BTC",8926.570313
"2018-02-13","BTC",8598.30957
"2018-02-14","BTC",9494.629883
"2018-02-15","BTC",10166.400391
"2018-02-16","BTC",10233.900391
"2018-02-17","BTC",11112.700195
"2018-02-18","BTC",10551.799805
"2018-02-19","BTC",11225.299805
"2018-02-20","BTC",11403.700195
"2018-02-21","BTC",10690.400391
"2018-02-22","BTC",10005
"2018-02-23","BTC",10301.099609
"2018-02-24","BTC",9813.070313
"2018-02-25","BTC",9664.730469
"2018-02-26","BTC",10366.700195
"2018-02-27","BTC",10725.599609
"2018-02-28","BTC",10397.900391
"2018-03-01","BTC",10951
"2018-03-02","BTC",11086.400391
"2018-03-03","BTC",11489.700195
"2018-03-04","BTC",11512.599609
"2018-03-05","BTC",11573.299805
"2018-03-06","BTC",10779.900391
"2018-03-07","BTC",9965.570313
"2018-03-08","BTC",9395.009766
"2018-03-09","BTC",9337.549805
"2018-03-10","BTC",8866
"2018-03-11","BTC",9578.629883
"2018-03-12","BTC",9205.120117
"2018-03-13","BTC",9194.849609
"2018-03-14","BTC",8269.80957
"2018-03-15","BTC",8300.860352
"2018-03-16","BTC",8338.349609
"2018-03-17","BTC",7916.879883
"2018-03-18","BTC",8223.679688
"2018-03-19","BTC",8630.650391
"2018-03-20","BTC",8913.469727
"2018-03-21","BTC",8929.280273
"2018-03-22","BTC",8728.469727
"2018-03-23","BTC",8879.620117
"2018-03-24","BTC",8668.120117
"2018-03-25","BTC",8495.780273
"2018-03-26","BTC",8209.400391
"2018-03-27","BTC",7833.040039
"2018-03-28","BTC",7954.47998
"2018-03-29","BTC",7165.700195
"2018-03-30","BTC",6890.52002
"2018-03-31","BTC",6973.529785
"2018-04-01","BTC",6844.22998
"2018-04-02","BTC",7083.799805
"2018-04-03","BTC",7456.109863
"2018-04-04","BTC",6853.839844
"2018-04-05","BTC",6811.470215
"2018-04-06","BTC",6636.319824
"2018-04-07","BTC",6911.089844
"2018-04-08","BTC",7023.52002
"2018-04-09","BTC",6770.72998
"2018-04-10","BTC",6834.759766
"2018-04-11","BTC",6968.319824
"2018-04-12","BTC",7889.25
"2018-04-13","BTC",7895.959961
"2018-04-14","BTC",7986.240234
"2018-04-15","BTC",8329.110352
"2018-04-16","BTC",8058.669922
"2018-04-17","BTC",7902.089844
"2018-04-18","BTC",8163.419922
"2018-04-19","BTC",8294.30957
"2018-04-20","BTC",8845.830078
"2018-04-21","BTC",8895.580078
"2018-04-22","BTC",8802.459961
"2018-04-23","BTC",8930.879883
"2018-04-24","BTC",9697.5
"2018-04-25","BTC",8845.740234
"2018-04-26","BTC",9281.509766
"2018-04-27","BTC",8987.049805
"2018-04-28","BTC",9348.480469
"2018-04-29","BTC",9419.080078
"2018-04-30","BTC",9240.549805
"2018-05-01","BTC",9119.009766
"2018-05-02","BTC",9235.919922
"2018-05-03","BTC",9743.860352
"2018-05-04","BTC",9700.759766
"2018-05-05","BTC",9858.150391
"2018-05-06","BTC",9654.799805
"2018-05-07","BTC",9373.009766
"2018-05-08","BTC",9234.820313
"2018-05-09","BTC",9325.179688
"2018-05-10","BTC",9043.94043
"2018-05-11","BTC",8441.490234
"2018-05-12","BTC",8504.889648
"2018-05-13","BTC",8723.94043
"2018-05-14","BTC",8716.790039
"2018-05-15","BTC",8510.379883
"2018-05-16","BTC",8368.830078
"2018-05-17","BTC",8094.319824
"2018-05-18","BTC",8250.969727
"2018-05-19","BTC",8247.179688
"2018-05-20","BTC",8513.25
"2018-05-21","BTC",8418.990234
"2018-05-22","BTC",8041.779785
"2018-05-23","BTC",7557.819824
"2018-05-24","BTC",7587.339844
"2018-05-25","BTC",7480.140137
"2018-05-26","BTC",7355.879883
"2018-05-27","BTC",7368.220215
"2018-05-28","BTC",7135.990234
"2018-05-29","BTC",7472.589844
"2018-05-30","BTC",7406.52002
"2018-05-31","BTC",7494.169922
"2018-06-01","BTC",7541.450195
"2018-06-02","BTC",7643.450195
"2018-06-03","BTC",7720.25
"2018-06-04","BTC",7514.470215
"2018-06-05","BTC",7633.759766
"2018-06-06","BTC",7653.97998
"2018-06-07","BTC",7678.240234
